uf,municipio,codigo,escola,rede,saeb,rendimento
MG,Guiricema,31181200,EE CASTORINA GOMES SOARES,Estadual,5.1855,1.0
MG,Guiricema,31181234,EE GALDINO LEOCADIO,Estadual,,0.960889568398461
MG,Gurinhatã,31196461,EE DE GURINHATA,Estadual,,0.814307867801565
MG,Gurinhatã,31196487,EE HEITOR JOSE DE CASTRO,Estadual,3.9495,0.96398891966759
MG,Heliodora,31172766,EE PREFEITO CELSO VIEIRA VILELA,Estadual,5.6685,0.887000472274355
MG,Iapu,31020354,EE FREI MARCELINO DE MILAO,Estadual,5.33416666666667,0.783789701747606
MG,Iapu,31020401,EE DURVAL MADALENA,Estadual,4.6375,0.979570177765986
MG,Ibertioga,31015679,EE SANTO ANTONIO,Estadual,5.1675,0.89341064047959
MG,Ibiá,31159026,EE DOUTOR PEDRO DIAS DOS REIS,Estadual,5.01466666666667,0.815731589919125
MG,Ibiá,31159069,EE SAO JOSE,Estadual,5.71783333333333,0.802137396501524
MG,Ibiá,31159123,EM DE TOBATI,Municipal,,0.899844486490659
MG,Ibiaí,31080471,EE CORONEL ARISTIDES BATISTA,Estadual,4.8355,0.673601035928115
MG,Ibiaí,31080489,EE SAO FRANCISCO,Estadual,5.02283333333333,0.827165638345839
MG,Ibiaí,31080501,EE BOM JESUS DA VEREDA,Estadual,,0.944606413994169
MG,Ibiracatu,31063541,EE ORLANDO AMADOR MELO,Estadual,4.87833333333333,0.933727781188311
MG,Ibiracatu,31063550,EE VICENTE MARTINS PEREIRA,Estadual,,0.876600381364276
MG,Ibiracatu,31063576,EE MARIA BARBOSA LEITE,Estadual,,0.927565392902073
MG,Ibiracatu,31067709,EM MARIA ALVES COUTINHO,Municipal,4.02833333333333,1.0
MG,Ibiracatu,31067733,EM PIO CORREA DE BRITO,Municipal,4.46933333333333,0.813305680690879
MG,Ibiraci,31137341,EE DE IBIRACI,Estadual,4.94933333333333,0.852956923940929
MG,Ibirité,31007846,EE JOSE RODRIGUES BETIM,Estadual,4.406,0.803261651932629
MG,Ibirité,31009067,EM DE BARREIRINHO,Municipal,4.88433333333333,0.893351628661271
MG,Ibirité,31009075,EE PROFESSORA YOLANDA MARTINS,Estadual,,0.778799586872073
MG,Ibirité,31009083,ESCOLA MUNICIPAL MARIA JOSE CAMPOS DIAS,Municipal,5.78066666666667,0.804481347283434
MG,Ibirité,31009091,EE PEDRO EVANGELISTA DINIZ,Estadual,4.8375,0.868
MG,Ibirité,31009113,EE NO PARQUE ELIZABETH,Estadual,4.72016666666667,0.639849446016951
MG,Ibirité,31009121,EE DOS PALMARES,Estadual,4.23933333333333,0.689998614906779
MG,Ibirité,31009130,EE GYSLAINE DE FREITAS ARAUJO,Estadual,,0.781708666527474
MG,Ibirité,31009172,EE JOAO ANTONIO SIQUEIRA,Estadual,4.6005,0.640790725023315
MG,Ibirité,31009181,EE JUSCELINO KUBITSCHEK DE OLIVEIRA,Estadual,4.3445,0.662869763668717
MG,Ibirité,31012319,EM PREF JOSE WANDERLEY,Municipal,,0.894274178455099
MG,Ibirité,31014362,EE SANDOVAL SOARES DE AZEVEDO,Estadual,5.58216666666667,0.89768637353616
MG,Ibirité,31211419,ESCOLA MUNICIPAL DO BAIRRO MORADA DA SERRA,Municipal,,0.834688580082844
MG,Ibirité,31223590,EE JOAO FERREIRA DE FREITAS,Estadual,,0.748967390868766
MG,Ibirité,31231665,EE ANTONIO MARINHO CAMPOS,Estadual,4.94033333333333,0.898726967270453
MG,Ibirité,31231673,EE PROFESSORA ELZA CARDOSO RANGEL,Estadual,,0.791051743652681
MG,Ibirité,31231681,ESCOLA MUNICIPAL PROFESSORA CARMELITA CARVALHO GARCIA,Municipal,4.78616666666667,0.979656841926442
MG,Ibirité,31232483,EE IMPERATRIZ PIMENTA,Estadual,,0.647
MG,Ibirité,31239542,EM CEL DUVAL DE BARROS,Municipal,,
MG,Ibirité,31249271,E M PROFA MARINETE DAMASCENO PINHEIRO,Municipal,,0.822048334818678
MG,Ibirité,31270407,EE CORA CORALINA,Estadual,,0.983422697570617
MG,Ibirité,31322717,EM DA VILA IDEAL SERRA DOURADA,Municipal,4.52483333333333,0.801217718112533
MG,Ibirité,31322989,EE ANTONIO PINHEIRO DINIZ,Estadual,,0.756266570225201
MG,Ibirité,31331287,ESCOLA MUNICIPAL DO BAIRRO JARDIM MONTREALOURO NEGRO,Municipal,5.2185,0.872679386964046
MG,Ibirité,31348872,EM DO BAIRRO JARDIM MONTANHES,Municipal,5.38166666666667,0.856834944029792
MG,Ibirité,31348880,EM MARIA DAS MERCES AGUIAR,Municipal,5.38983333333333,0.893952218258604
MG,Ibirité,31348902,EM DO BAIRRO JARDIM DAS ROSAS,Municipal,4.63733333333333,0.917435618564589
MG,Ibirité,31353507,EE DE ENSINO FUNDAMENTAL E MEDIO,Estadual,,0.891055186989941
MG,Ibirité,31362700,EM DO BAIRRO DUVAL DE BARROS,Municipal,4.7375,0.755641412988871
MG,Ibirité,31362719,ESCOLA MUNICIPAL DO BAIRRO PALMEIRAS,Municipal,5.48333333333333,0.879477841541607
MG,Ibitiúra de Minas,31279293,EE CALIMERIA SILVEIRA,Estadual,,0.897965201535126
MG,Ibituruna,31134007,EE PROFESSOR JULIO BUENO,Estadual,4.9315,0.94006316057176
MG,Icaraí de Minas,31063240,EE OLHOS DAGUA,Estadual,,0.792682377553791
MG,Icaraí de Minas,31063258,EE JOSE BERNARDINO,Estadual,4.72033333333333,0.867020438475113
MG,Icaraí de Minas,31063266,EE LIDIA VIEIRA GUIMARAES,Estadual,4.89016666666667,0.954852247096256
MG,Icaraí de Minas,31063274,EE MANOEL TIBERIO,Estadual,4.68566666666667,0.815964162928558
MG,Icaraí de Minas,31063282,EE SANTOS REIS,Estadual,4.55233333333333,0.869230582290646
MG,Igarapé,31009229,EE RACHEL IANCU STEURMAM,Estadual,5.109,0.852068209578629
MG,Igarapé,31009237,EE SANTA CHIARA,Estadual,,0.810636436631627
MG,Igarapé,31009245,EE JOSE AMANCIO DOS SANTOS,Estadual,,0.797308464522989
MG,Igarapé,31009253,EE JOAQUIM JOSE PEREIRA,Estadual,,0.780895441401857
MG,Igarapé,31212466,EE JOELMA ALVES DE OLIVEIRA,Estadual,,0.743996636574695
MG,Igarapé,31254720,EE CRISTIANO CHAVES DE OLIVEIRA,Estadual,,0.832864084974526
MG,Igaratinga,31033626,EE JOSE ATAIDE DE ALMEIDA,Estadual,5.69933333333333,0.810613559400286
MG,Igaratinga,31033634,EE DONA AMANDA PINHEIRO SENNA,Estadual,5.85733333333333,0.843302496844166
MG,Iguatama,31033685,EE PAULA CARVALHO,Estadual,5.54016666666667,0.82730488950626
MG,Ijaci,31134040,EE MAURICIO ZAKHIA,Estadual,5.457,0.831440846280681
MG,Ilicínea,31172804,EE NOSSA SENHORA APARECIDA,Estadual,5.52133333333333,0.851299736414616
MG,Ilicínea,31172839,EM PROF ISMAEL SILVA,Municipal,5.781,0.946075575069529
MG,Imbé de Minas,31019615,EE MANOEL JOAQUIM TEODORO,Estadual,5.30866666666667,0.804146863827114
MG,Inconfidentes,31055280,EE FELIPE DOS SANTOS,Estadual,,0.979526213154651
MG,Indaiabira,31082252,EE JOAO CALDEIRA,Estadual,4.41483333333333,0.877629323453362
MG,Indaiabira,31082261,EE JOAQUIM VIEIRA,Estadual,5.13866666666667,0.969707737466223
MG,Indaiabira,31092045,EM NUCLEO I  DONA RUTH AZEREDO,Municipal,4.9115,0.959433110774251
MG,Indaiabira,31276898,EE ANTONIO MIRANDA,Estadual,4.87316666666667,0.924272774915555
MG,Indianópolis,31166871,EE NELSON SOARES DE OLIVEIRA,Estadual,5.937,0.917
MG,Indianópolis,31168467,CMNER JOSE BARBOSA DE MIRANDA,Municipal,5.473,0.890721649484536
MG,Indianópolis,31269514,ESCOLA MUNICIPAL DE INDIANOPOLIS,Municipal,,0.759362032216907
MG,Ingaí,31134104,EE RAMIRO DE SOUZA ANDRADE,Estadual,,0.802924105614503
MG,Inhapim,31020460,EE JOAO DE ALMEIDA PIMENTEL,Estadual,4.6865,0.838770622037012
MG,Inhapim,31020478,EE OTAVIO BRASILIENSE DE ARAUJO,Estadual,,
MG,Inhapim,31020486,EE JOAQUIM FRANCISCO XAVIER,Estadual,,0.885983548076271
MG,Inhapim,31020494,EE QUEROBINO MARQUES DE OLIVEIRA,Estadual,5.994,1.0
MG,Inhapim,31020541,EE PEDRO CARLOS DA CRUZ,Estadual,6.02733333333333,0.912928263229336
MG,Inhapim,31020567,EE DOUTOR GUILHERMINO DE OLIVEIRA,Estadual,5.3775,0.819663690687893
MG,Inhapim,31020575,EM LEONEL PEREIRA DE FARIA,Municipal,4.9355,1.0
MG,Inhapim,31020591,EE JOSE CHAGAS,Estadual,4.98466666666667,0.905641864268193
MG,Inhapim,31020605,EE FRANKLIM CESARIO ROSA,Estadual,,
MG,Inhapim,31020613,EE JOSE FRANCISCO DE PAIVA CAMPOS,Estadual,,
MG,Inhapim,31020699,EE EUCLIDES PINTO DE OLIVEIRA,Estadual,5.20166666666667,0.832290008643895
MG,Inhapim,31020702,EE RICARDO NEIVA,Estadual,,
MG,Inhaúma,31141101,EE MESSIAS ANTONIO GUIMARAES,Estadual,5.39083333333333,0.886754968599742
MG,Inimutaba,31141119,EE DOUTOR PACIFICO MASCARENHAS,Estadual,5.044,0.762354276470252
MG,Ipaba,31019658,EE MANOEL MACHADO FRANCO,Estadual,4.75283333333333,0.800099541578015
MG,Ipaba,31019666,EE JAIDER GOMES DA SILVA,Estadual,4.47066666666667,1.0
MG,Ipaba,31019674,EE GERSON GOMES DE ALMEIDA,Estadual,5.26433333333333,0.987083289863029
MG,Ipaba,31019909,EE EMILIA CABRAL MOTA,Estadual,4.35916666666667,0.921941379596957
MG,Ipanema,31020729,ESCOLA ESTADUAL CORONEL CALHAU DE ENSINO FUNDAMENTAL E MEDIO,Estadual,5.16766666666667,0.85329329099343
MG,Ipanema,31020737,EE NILO MORAIS PINHEIRO,Estadual,5.51366666666667,0.890152157330052
MG,Ipanema,31272124,EM MARIA SIQUEIRA FONSECA,Municipal,5.28333333333333,0.957379914237616
MG,Ipatinga,31190993,EE ALMIRANTE TOYODA,Estadual,6.16933333333333,0.984480483843435
MG,Ipatinga,31191001,EE LAURA XAVIER SANTANA,Estadual,5.14216666666667,0.827675488306824
MG,Ipatinga,31191027,EE DOM HELVECIO,Estadual,6.59716666666667,0.934294645945132
MG,Ipatinga,31191035,EE DOUTOR OVIDIO DE ANDRADE,Estadual,6.39383333333333,0.96276533528026
MG,Ipatinga,31191043,EE ENGENHEIRO MARCIO AGUIAR DA CUNHA,Estadual,6.9825,0.947394830576171
MG,Ipatinga,31191060,EE JOAO XXIII,Estadual,6.15533333333333,0.906203364257392
MG,Ipatinga,31191078,EE JOAO WALMICK,Estadual,6.57833333333333,0.974316122299768
MG,Ipatinga,31191086,EE MANOEL IZIDIO,Estadual,,0.824479538171234
MG,Ipatinga,31191116,EE PROFESSORA MARIA ANTONIETA,Estadual,5.31116666666667,0.81512863717586
MG,Ipatinga,31191124,EE MAURILIO ALBANESE NOVAES,Estadual,,
MG,Ipatinga,31191132,COLEGIO TIRADENTES PMMG,Estadual,7.179,0.885425858974211
MG,Ipatinga,31191159,EE HAYDEE MARIA IMACULADA SCHITTINI,Estadual,4.56566666666667,0.731896967437139
MG,Ipatinga,31191183,EE ENGENHEIRO AMARO LANARI JUNIOR,Estadual,6.244,0.90040948325243
MG,Ipatinga,31191191,EE DONA CAETANA AMERICA MENEZES,Estadual,4.87033333333333,0.773600562961362
MG,Ipatinga,31191205,EE GERALDO GOMES RIBEIRO,Estadual,4.549,0.840642437538807
MG,Ipatinga,31191213,EE NACIF SELIM DE SALES,Estadual,5.80033333333333,0.890376646120706
MG,Ipatinga,31191221,EE DONA CANUTA ROSA OLIVEIRA BARBOSA,Estadual,5.75216666666667,0.770560872501744
MG,Ipatinga,31191230,EM PADRE BERTOLLO,Municipal,,0.965516295743227
MG,Ipatinga,31191248,EE WILSON ALVARENGA,Estadual,5.33783333333333,0.858530920734521
MG,Ipatinga,31191256,EE SELIM JOSE DE SALLES,Estadual,,
MG,Ipatinga,31191264,EE MANOELA SOARES BICALHO,Estadual,,0.541575728504617
MG,Ipatinga,31191281,EE CHICO MENDES,Estadual,5.45333333333333,0.790885522741973
MG,Ipatinga,31191299,EE PROFESSORA ELZA DE OLIVEIRA LAJE,Estadual,5.27966666666667,0.943169562039483
MG,Ipatinga,31191302,EE SONIA MARIA SILVA GOMES,Estadual,6.04516666666667,0.944496076682351
MG,Ipatinga,31192236,EM PRESIDENTE VARGAS,Municipal,,
MG,Ipatinga,31192252,EM ALTINA OLIVIA GONCALVES,Municipal,5.6945,0.835783532018233
MG,Ipatinga,31192287,EM JOAO AMPARO DAMASCENO,Municipal,,
MG,Ipatinga,31192295,EM LEVINDO MARIANO,Municipal,5.45033333333333,0.942601692256753
MG,Ipatinga,31192317,EM ARTUR BERNARDES,Municipal,5.763,0.851206915005337
MG,Ipatinga,31192325,EM MARCIO ANDRADE GUERRA,Municipal,5.60533333333333,0.785057913530335
MG,Ipatinga,31192333,EM PROFESSORA MARIA DA CONCEICAO PENA ROCHA,Municipal,6.07283333333333,0.961917714571091
MG,Ipatinga,31192384,EM NELCINA ROSA DE JESUS,Municipal,,0.89755095203529
MG,Ipatinga,31192392,EM DEOLINDA TAVARES LAMEGO,Municipal,6.37,0.951739756272169
MG,Ipatinga,31192406,EM PADRE CICERO DE CASTRO,Municipal,6.3765,0.921120196343954
MG,Ipatinga,31192457,EM PROFESSOR EVALDO FONTES,Municipal,5.92133333333333,0.956893896363972
MG,Ipatinga,31192465,EM ZELIA DUARTE PASSOS,Municipal,5.9375,0.902604874713292
MG,Ipatinga,31217310,EE NILZA LUZIA DE SOUZA BUTTA,Estadual,5.4535,0.869139625787092
MG,Ipatinga,31229636,EM CHIRLENE CRISTINA PEREIRA,Municipal,5.70533333333333,0.882236775247737
MG,Ipatinga,31229644,EM HENRIQUE FREITAS BADARO,Municipal,,
MG,Ipatinga,31231355,EM EVERSON MAGALHAES LAGE,Municipal,5.751,0.969238743311142
MG,Ipatinga,31231401,EM JOAO REIS DE SOUZA,Municipal,,0.978741707704196
MG,Ipatinga,31249301,EM VILMA DE FARIA SILVA,Municipal,6.37116666666667,0.939976589594481
MG,Ipatinga,31250805,EM CARLOS DRUMMOND DE ANDRADE,Municipal,5.909,0.957189554058728
MG,Ipatinga,31295299,ESCOLA MUNICIPAL PAULO FREIRE,Municipal,,
MG,Ipatinga,31332445,EM TEREZINHA NIVIA DE OLIVEIRA LOPES,Municipal,5.531,0.925918915665499
MG,Ipiaçu,31196517,EE BENEDITO WALDEMAR DA SILVA,Estadual,5.22083333333333,0.665921958885863
MG,Ipiaçu,31197661,EM JOSE OLYNTHO FERREIRA,Municipal,4.91233333333333,0.799607531077032
MG,Ipuiúna,31124460,EE CRISTIANO MACHADO,Estadual,5.11833333333333,0.895278427714512
MG,Iraí de Minas,31198960,EE PADRE EUSTAQUIO,Estadual,5.55283333333333,0.931703208091827
MG,Iraí de Minas,31198986,EE SAO JOSE DO BARREIRO,Estadual,,
MG,Itabira,31103098,EE ANTONIO LINHARES GUERRA,Estadual,4.5105,0.844209634596377
MG,Itabira,31103101,EE DONA ELEONORA NUNES PEREIRA,Estadual,5.95083333333333,0.932223994705025
MG,Itabira,31103144,EE MAJOR LAGE,Estadual,6.38533333333333,0.889418031867293
MG,Itabira,31103152,EE JOSE RICARDO MARTINS FONSECA,Estadual,,0.862011054490396
MG,Itabira,31103161,EE MESTRE ZECA AMANCIO,Estadual,5.7895,0.74452449755868
MG,Itabira,31103179,EE DA FAZENDA DA BETANIA,Estadual,,0.856078888590982
MG,Itabira,31103187,EE TRAJANO PROCOPIO DE ALVARENGA SILVA MONTEIRO,Estadual,6.1955,0.945185692207829
MG,Itabira,31103195,EE PROFESSORA MARICAS MAGALHAES,Estadual,,0.676099622254946
MG,Itabira,31103209,EE PROFESSOR EMILIO PEREIRA DE MAGALHAES,Estadual,4.80383333333333,0.827034331510243
MG,Itabira,31103217,EM PROFESSORA ANTONINA MOREIRA,Municipal,,0.756768767918842
MG,Itabira,31103225,EE PROFESSORA PALMIRA MORAIS,Estadual,4.99316666666667,0.878881288868214
MG,Itabira,31103233,EE DOUTOR JOSE DE GRISOLIA,Estadual,,0.863236669784846
MG,Itabira,31103241,EE PROFESSORA MARCIANA MAGALHAES,Estadual,5.54483333333333,0.800971494623435
MG,Itabira,31103268,EM JOSE GOMES VIEIRA,Municipal,4.67666666666667,0.903045797607468
MG,Itabira,31103276,EE MADRE MARIA DE JESUS,Estadual,,0.657551202851543
MG,Itabira,31103306,EE PROFESSOR MANOEL SOARES,Estadual,,0.845515561746027
MG,Itabira,31103314,EE ANTONIO MARTINS PEREIRA,Estadual,5.596,0.989643719183876
MG,Itabira,31232190,COLEGIO MUNICIPAL PROFESSORA DIDI ANDRADE,Municipal,,0.912074205751847
MG,Itabira,31293849,EM ANTONIO CAMILO ALVIM,Municipal,,0.78276800939205
MG,Itabira,31354481,EM MARINA BRAGANCA DE MENDONCA,Municipal,,0.961078254921766
MG,Itabirinha,31043737,EE GOVERNADOR LACERDA DE AGUIAR,Estadual,5.13466666666667,0.885984476490505
MG,Itabirinha,31043818,EE JOAO AMANCIO SOBRINHO,Estadual,5.05116666666667,0.749791420759135
MG,Itabirito,31106127,EE PROFESSOR TIBURCIO,Estadual,6.33933333333333,0.916553487229242
MG,Itabirito,31106143,EE DOUTOR RAUL SOARES,Estadual,5.75616666666667,0.848605101641121
MG,Itabirito,31106151,EE ENGENHEIRO QUEIROZ JUNIOR,Estadual,,
MG,Itabirito,31106160,EE HENRIQUE MICHEL,Estadual,5.9375,0.866861007308327
MG,Itabirito,31106178,EE INTENDENTE CAMARA,Estadual,,0.735719505000797
MG,Itabirito,31106194,ESCOLA MUNICIPAL MANOEL SALVADOR DE OLIVEIRA,Municipal,5.85883333333333,0.886056736164403
MG,Itabirito,31107972,CENTRO EDUCACIONAL MUNICIPAL PROFESSOR ALCIDES RODRIGUES PEREIRA,Municipal,6.50516666666667,0.889874169083837
MG,Itabirito,31215406,EM JOSE FERREIRA BASTOS,Municipal,6.74133333333333,0.857580693396625
MG,Itabirito,31332976,EM ANA AMELIA QUEIROZ,Municipal,6.075,0.876728256139957
MG,Itacambira,31080519,EE FERNAO DIAS PAES LEME,Estadual,,0.972094283392035
MG,Itacambira,31080527,EE EDMILSON BICALHO NORONHA,Estadual,,
MG,Itacambira,31253430,EE SAO JOSE DO RIO PRETO,Estadual,,
MG,Itacarambi,31062278,EE SATURNINO ANGELO DA SILVA,Estadual,4.271,0.820913213335198
MG,Itacarambi,31062308,EE PROFESSOR JOSEFINO BARBOSA,Estadual,,0.723942056175546
MG,Itacarambi,31062324,EE DA VILA FLORENTINA,Estadual,,0.697145310892387
MG,Itacarambi,31062332,EM NOEME SALES NASCIMENTO,Municipal,5.14566666666667,0.808996684435669
MG,Itacarambi,31063738,EM TASSO FRAGOSO,Municipal,4.02983333333333,0.953136482389193
MG,Itacarambi,31274585,EM CARMEM MARIA ANDRADE NOGUEIRA,Municipal,4.8575,0.878890480613321
MG,Itacarambi,31295311,EM ADELIA ANTONIA ALMEIDA SEIXAS,Municipal,4.61433333333333,0.725129001177808
MG,Itaguara,31033715,EE CORONEL FRAZAO,Estadual,6.03233333333333,0.839718893765276
MG,Itaguara,31033758,EE PADRE GREGORIO,Estadual,5.1865,0.876281890922161
MG,Itaipé,31146731,EE CORONEL CLEMENTE LUIZ,Estadual,5.00966666666667,0.69718794261425
MG,Itaipé,31319082,EE PROFESSORA FRANCISCA MATOS,Estadual,,0.502212286211957
MG,Itaipé,31338478,EM MARIA DE FATIMA BATISTA MATIAS,Municipal,5.12866666666667,0.643109082723419
MG,Itajubá,31055298,EE ANA LAURA PEREIRA,Estadual,5.06283333333333,0.75024383805619
MG,Itajubá,31055301,EE BARAO DO RIO BRANCO,Estadual,5.3155,0.985489126443829
MG,Itajubá,31055344,EE CORONEL CARNEIRO JUNIOR,Estadual,5.33366666666667,0.694328391741893
MG,Itajubá,31055361,EE CORONEL CASIMIRO OSORIO,Estadual,,0.918272690776133
MG,Itajubá,31055425,EE JOAO XXIII,Estadual,5.26516666666667,0.8518022079192
MG,Itajubá,31055433,EE MAJOR JOAO PEREIRA,Estadual,6.308,0.882061742374339
MG,Itajubá,31055441,EE PROFESSOR ANTONIO RODRIGUES D OLIVEIRA,Estadual,5.953,0.833306186403275
MG,Itajubá,31055492,EE SILVERIO SANCHES,Estadual,4.66983333333333,0.745303896810968
MG,Itajubá,31055514,EE WENCESLAU BRAZ,Estadual,,0.78069830478769
MG,Itajubá,31055531,EE FLORIVAL XAVIER,Estadual,5.05033333333333,0.723271875424902
MG,Itamarandiba,31024180,EE CORONEL JONAS CAMARA,Estadual,6.53433333333333,0.941240101120426
MG,Itamarandiba,31024210,EE SAO JOAO BATISTA,Estadual,5.58283333333333,0.809203451356177
MG,Itamarandiba,31024228,EE MESTRE JOAO SILVERIO,Estadual,5.75966666666667,0.872589198268668
MG,Itamarandiba,31024309,EE BETINA GOMES,Estadual,5.21083333333333,0.888149281704794
MG,Itamarandiba,31024317,EE DE PADRE JOAO AFONSO,Estadual,5.80833333333333,0.772826079742879
MG,Itamarandiba,31024350,EE MARIA RAIMUNDA ANDRADE NEVES,Estadual,5.25166666666667,0.845240253751642
MG,Itamarandiba,31024392,EE ALFREDO RABELO,Estadual,4.45866666666667,0.931428916379868
MG,Itamarandiba,31024406,EE PROFESSOR CAMPOS,Estadual,5.2265,0.875353338911377
MG,Itamarandiba,31028738,EM JOAQUIM MOREIRA PEREIRA,Municipal,6.106,0.966387701892948
MG,Itamarandiba,31217611,EE MESTRA BEZINHA GANDRA,Estadual,5.48383333333333,0.758703558148299
MG,Itamarandiba,31265837,EM CRIANCA FELIZ,Municipal,6.248,0.941406525245478
MG,Itamarati de Minas,31098051,EM PEDRO FURTADO,Municipal,5.08016666666667,0.791190426858259
MG,Itambacuri,31146757,EE DOUTOR TRISTAO DA CUNHA,Estadual,,0.740089007061006
MG,Itambacuri,31146820,EE MADRE SERAFINA DE JESUS,Estadual,4.807,0.669463673758178
MG,Itambacuri,31146862,EE VEREADOR JULIO LAGES,Estadual,3.76916666666667,0.738501971906605
MG,Itambacuri,31146871,EE RAMIRO SOUZA E SILVA,Estadual,,
MG,Itambacuri,31152412,EM DR EDSON LAGO PINHEIRO,Municipal,4.71783333333333,0.87523468660866
MG,Itambacuri,31152463,EM HERMINIA LOPES,Municipal,4.8145,0.857549387839953
MG,Itambacuri,31152480,EM JOAO CHAVES,Municipal,,0.895695192610154
MG,Itambacuri,31152579,EM RUI BARBOSA,Municipal,4.29466666666667,0.90927461068544
MG,Itambacuri,31236039,EM ZELIA DE CAMPOS NEVES,Municipal,4.4995,0.712817725290693
MG,Itambé do Mato Dentro,31103331,EE EMIDIO DE SALES,Estadual,,0.937156677204722
MG,Itamogi,31137413,EE DE ITAMOGI,Estadual,5.52866666666667,0.887521066710928
MG,Itamonte,31172847,EE NILO PECANHA,Estadual,5.65316666666667,0.819894504689821
MG,Itamonte,31172855,EM PE DR JOAO SCOTTI,Municipal,,0.81779903600961
MG,Itanhandu,31172910,EE DONA SEMIANA,Estadual,5.76083333333333,0.902690100188572
MG,Itanhandu,31172936,EE PROFESSOR SOUZA NILO,Estadual,5.59766666666667,0.842010086592626
MG,Itanhomi,31043834,EE HUMBERTO DE CAMPOS,Estadual,,0.75553235236602
MG,Itanhomi,31043842,EE CARLOTA DE ANDRADE,Estadual,5.30516666666667,0.806810159690365
MG,Itanhomi,31043851,EE VEREADOR ANTONIO DUARTE,Estadual,5.6565,1.0
MG,Itanhomi,31043869,EE SEBASTIAO LOPES DE MORAIS,Estadual,,
MG,Itaobim,31146897,EE DE ITAOBIM,Estadual,4.95516666666667,0.877502605141249
MG,Itaobim,31146901,EE IRMAOS FERNANDES,Estadual,,0.590078640407675
MG,Itaobim,31146935,EM OLYNTHO RODRIGUES CARDOSO DE ENSINO FUNDAMENTAL,Municipal,4.74316666666667,0.817316759447284
MG,Itaobim,31146943,EM DO SAO JOAO,Municipal,5.1275,0.74331169435098
MG,Itaobim,31310271,EE PROFESSORA DEYS LOPES JARDIM,Estadual,,0.608764200916164
MG,Itapagipe,31159140,EE SERRA DA MOEDA,Estadual,,
MG,Itapagipe,31159158,EE SANTO ANTONIO,Estadual,5.9785,0.874671164535187
MG,Itapagipe,31162680,ESCOLA MUNICIPAL ALONSO DE MORAIS ANDRADE,Municipal,5.49233333333333,0.916306609057449
MG,Itapecerica,31202762,EE IMACULADA CONCEICAO,Estadual,4.374,0.988107019210941
MG,Itapecerica,31202797,EE PADRE HERCULANO PAZ,Estadual,5.74616666666667,0.928302546520697
MG,Itapecerica,31202843,EE LAMOUNIER GODOFREDO,Estadual,5.18,1.0
MG,Itapecerica,31202851,EE CARMELO MESQUITA,Estadual,5.34433333333333,0.963563691518663
MG,Itapecerica,31202860,EE PEDRO LUIZ,Estadual,5.47666666666667,1.0
MG,Itapeva,31055590,EE DOUTOR JOSE RODRIGUES SEABRA,Estadual,,0.928216709946919
MG,Itapeva,31059579,EM EDU VALENTIM VILACA,Municipal,5.837,0.691779016000991
MG,Itapeva,31059587,EM DIRCE MONTEIRO LOPES,Municipal,5.51583333333333,0.96464418072212
MG,Itapeva,31059617,EM PROFESSOR JANUARIO BARBOSA,Municipal,5.57,0.989158492514197
MG,Itatiaiuçu,31033774,EE MANOEL DIAS CORREA,Estadual,,0.902153924232935
